PCC,SEPCC,dummies,Hstatistic,developed,undeveloped,Logit,lnobs,citations,firstpub,quadratic,Boone,Ifrecursive,regulation,OLS,reviewed_journal,ownership,Concentration,FE,endogeneity,NPL,Lerner,global,HHI,macro,Zscore,RE,T,DtoD,sampleyear,GMM,someAveraged,profit_volat,profitability,SLS,capitalization
0.0025643,0.0003309,0,0,0,0,0,0.3492844,0.0663615,0.4074074,0,0,0.0220741,0,0,0.037037,0,0,0.037037,0.037037,0,0.037037,0,0,0,0,0,0.0920336,0.037037,0.4074074,0,0,0,0,0,0
0.0018638,0.0003563,0,0,0,0,0,0.3439089,0.0663615,0.4074074,0,0,0.0220741,0,0,0.037037,0,0,0.037037,0.037037,0,0.037037,0.037037,0,0,0,0,0.0920336,0.037037,0.4074074,0,0,0,0,0,0
0.0018212,0.0003563,0,0,0,0,0,0.3439089,0.0663615,0.4074074,0,0,0.0220741,0,0,0.037037,0,0,0.037037,0.037037,0,0.037037,0.037037,0,0,0,0,0.0920336,0.037037,0.4074074,0,0,0,0,0,0
0.0008272,0.0003545,0,0,0,0,0,0.344346,0.0663615,0.4074074,0,0,0.0220741,0,0,0.037037,0,0,0.037037,0.037037,0,0.037037,0.037037,0,0,0,0,0.0920336,0,0.4074074,0,0,0,0,0,0
0.0009196,0.0003544,0,0,0,0,0,0.344363,0.0663615,0.4074074,0,0,0.0220741,0,0,0.037037,0,0,0.037037,0.037037,0,0.037037,0.037037,0,0,0,0,0.0920336,0.037037,0.4074074,0,0,0,0,0,0
-0.0031192,0.0004122,0,0,0,0,0,0.3329424,0.0663615,0.4074074,0,0,0.0220741,0,0,0.037037,0,0,0.037037,0.037037,0,0.037037,0.037037,0,0,0.037037,0,0.0770164,0,0.4814815,0,0,0,0,0,0
0.0008118,0.0003399,0,0.037037,0,0,0,0.3474636,0.0663615,0.4074074,0,0,0.0220741,0,0,0.037037,0,0,0.037037,0.037037,0,0,0.037037,0,0,0,0,0.0920336,0.037037,0.4074074,0,0,0,0,0,0
0.0021918,0.0003355,0,0,0,0,0,0.3483182,0.0663615,0.4074074,0,0,0.0220741,0,0,0.037037,0,0.037037,0.037037,0.037037,0,0,0.037037,0,0,0,0,0.0920336,0.037037,0.4074074,0,0,0,0,0,0
-0.0002414,0.0003394,0,0,0,0,0,0.3475913,0.0663615,0.4074074,0,0,0.0220741,0,0,0.037037,0,0,0.037037,0.037037,0,0,0.037037,0.037037,0,0,0,0.0920336,0.037037,0.4074074,0,0,0,0,0,0
0.0001084,0.0003376,0,0,0,0,0,0.3479873,0.0663615,0.4074074,0,0,0.0220741,0.037037,0,0.037037,0,0,0.037037,0.037037,0,0,0.037037,0,0,0,0,0.0920336,0.037037,0.4074074,0,0,0,0,0,0
